0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
1.486872655831398410e-02,1.616484590105693106e-02,1.475232532987237784e-02,2.322826234729748196e-02,1.501090318981692859e-02,2.841765339074273436e-02,6.049028971665074486e-03,8.614428663653970683e-03,8.494475138121546781e-03,1.826030649687027801e-02,1.594820780041054931e-02,8.606949314631814549e-03,4.595552439926782647e-03,9.470386828877394580e-03,4.647457177001726447e-03,6.418315357639118798e-03,4.315829292616664599e-03,3.430380860233969362e-03,4.239869695500267030e-03,1.264696536383857692e-02,7.894936612768542472e-03,3.178201537982842158e-03,3.279197804663364340e-03,5.413173652694610455e-03,6.558077612136553082e-03,1.478040540540540536e-02,2.903166401265260595e-03,9.424083769633507732e-03,1.684305083794177850e-03,2.483927527761543158e-03,5.363507779349363687e-03,2.069176060876742711e-03,1.534963047185901146e-02,3.205014066450624904e-03,5.509363025088569003e-03,2.980656995164248681e-03,7.716893662357108240e-03,2.084884586746090906e-03,2.590673575129533775e-03,1.629378955944099823e-03,3.119341083007185194e-03,8.265916285613787717e-03,2.653702919073211170e-03,2.940042728620989414e-03,1.560924067047692260e-03,2.559574086871944324e-03,2.412043583132329749e-03,2.483333775995325617e-03,1.268025124590840781e-03,2.785559658729148003e-03,4.782280392650390365e-03,2.591512795594428254e-03,2.097975453687191735e-03,1.775478378150552143e-03,4.883546205860255819e-04,2.338806567881457701e-03,1.496089082566043772e-03,2.263034206632430923e-03,3.537684973467362850e-03,1.846295868912993391e-03,2.169303539389985398e-03,3.453171162183938910e-04,3.401251145811556072e-03,2.390021659571289932e-03,1.884381986585755356e-02,2.562045495716984596e-03,1.213577934089757554e-03,9.579341940857975845e-04,1.067577666275221519e-03,2.933302122803680898e-03,2.349716075974153141e-03,2.190596185785464653e-03,1.557992811637126445e-03,5.411697435059630501e-04,4.610951008645533360e-03,2.011736520947936778e-03,5.985335926978901672e-04,1.879285871368879899e-03,1.043590912362353908e-03,1.957649515481745071e-03,7.189480654621133388e-04,2.432667245873153770e-03,7.397067420690313540e-04,2.123823395422550983e-03,2.490652404060926094e-03,1.282486515031496400e-03,1.919075611579096298e-03,4.536690484291709072e-04,6.532626841837845455e-04,4.253509145044661981e-03,2.091276389916348760e-03,5.671848136266151742e-04,2.071445321660282928e-03,1.595597077051151514e-03,1.921699093024676524e-03,7.171749046157376798e-04,1.029308196543691524e-03,2.843947303795362445e-03,0.000000000000000000e+00,4.961794184777215721e-04,2.183710449286809310e-03,7.613661083315205946e-04,4.495247880811713130e-04,2.093421581273392524e-03,2.520103553346010388e-04,9.480941466692440443e-04,4.049718077318463700e-04,2.125159386954021505e-03,2.756909504445516595e-04,6.489841986455981452e-04,5.600149337315661960e-04,1.188181554141472902e-03,9.412207633300390336e-04,3.935802685092054123e-04,4.596779896749251517e-04,9.339318531015575360e-04,1.005636240323674446e-03,2.302275189599133163e-03,4.133298889175923523e-04,5.999716377043994107e-04,8.787346221441124251e-04,6.821282401091405224e-04,8.085582783928349547e-04,0.000000000000000000e+00,5.560370909447724403e-04,5.989942468692103410e-04,8.278907184251678431e-04,1.025851456709068500e-03,1.982524414421029443e-03,4.867968765522859482e-04,6.643635397289396642e-04,9.317493594223154232e-04,4.281738385784628629e-04,4.638936137312509858e-04,1.356660661182139838e-03,4.847668189437012915e-04,5.326231691078561628e-04,1.052005671682751690e-03,2.990430622009569261e-04,5.633802816901408751e-04,5.259727637581897066e-04,6.276150627615062656e-04,3.847858025699027440e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.228759514503188521e-04,4.003558718861209976e-04,5.116398055768739102e-04,4.955401387512388400e-04,0.000000000000000000e+00,6.915629322268326785e-04,1.795654516071108037e-04,5.065571002420217505e-04,4.400117336462305438e-04,4.785833931562574772e-04,6.666666666666667095e-03,2.719608376393799144e-04,3.783579265985622655e-04,2.076411960132890414e-04,4.229223937407485564e-04,2.781641168289290876e-04,7.745933384972889706e-04,3.650967506389193244e-04,1.122334455667789097e-03,6.351894982002964261e-04,4.876859302609119935e-04,1.291238943766543918e-04,1.413427561837455769e-03,6.599571027883187335e-04,9.730781706130392636e-04,1.176193836744295453e-03,4.358247984310307296e-04,1.713502398903358581e-04,3.310162197947699530e-04,2.413418607457463582e-04,4.233700254022015083e-04,0.000000000000000000e+00,1.197604790419161663e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.163323782234956799e-04,3.636804461146805846e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.173913043478260950e-04,4.476275738585496844e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.407789770061004331e-03,2.139037433155080263e-03,1.387925052047189398e-03,0.000000000000000000e+00,9.624639076034649217e-04,0.000000000000000000e+00,1.360544217687074736e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.048582995951417046e-03
1.964636542239685604e-02,1.021405098143707280e-02,2.262600043261950994e-02,4.350443784109227045e-03,1.414879050661798331e-02,5.102260495156081543e-02,5.412289079910856393e-03,1.188266623628147188e-02,1.619475138121546920e-02,2.287934383768616339e-02,2.038703791427618969e-02,1.036021676761236798e-02,5.958640028040658627e-03,1.265146548165416163e-02,7.731008129361601443e-03,1.365270517655881206e-02,5.278723477423570218e-03,2.638754507872284258e-03,6.502791351163166207e-03,1.232920241499841155e-02,1.422100761658948859e-02,6.356403075965684317e-03,4.927426174902055887e-03,2.730538922155688417e-03,1.068358508242796788e-02,1.238738738738738750e-02,5.297195411263852169e-03,6.394913986537023413e-03,3.508968924571203782e-03,1.834534710046106841e-03,8.339462517680340178e-03,3.482547687158670576e-03,5.116543490619670197e-03,2.350343648730458205e-03,6.420360060733135490e-03,3.418375854593963710e-03,4.664689452618849159e-03,3.400347480764457503e-03,2.394139717705913786e-03,2.381400012533684257e-03,5.187218879607454099e-03,2.110446711220541859e-03,5.262805789086368036e-03,2.567637316328997502e-03,1.993179962537822321e-03,2.303616678184750195e-03,3.584795808034600163e-03,4.010517648933627222e-03,2.329627554480847001e-03,2.037437921813319702e-03,2.013591744273848620e-03,2.080685754155142068e-03,3.221890875305330210e-03,1.327657422237208187e-03,1.014274981217130021e-03,3.059671605927112657e-03,1.526211681543883586e-03,2.611193315345112804e-03,3.321972475085206277e-03,2.265908566393218856e-03,3.433371391290164932e-03,1.151057054061312970e-03,5.411446858466140500e-03,1.755172156247666003e-03,1.916320664324496891e-03,1.802920904393433580e-03,1.425659514804472616e-03,1.409135082604470301e-03,2.668944165688053906e-03,4.827878805612043078e-03,2.545525748971999309e-03,1.646526544871427860e-03,1.650546840051213184e-03,1.072128737134455138e-03,1.729106628242074901e-03,2.804744693105837555e-03,7.481669908723627633e-04,2.752287464096976524e-03,1.391454549816471950e-03,2.022904499331136616e-03,1.040582726326743073e-03,2.085143353605560437e-03,1.228867652146939122e-03,2.399727945281069936e-03,3.218877554142622176e-03,6.412432575157481999e-04,2.504898693008504509e-03,7.372122036974026972e-04,5.080931988096102020e-04,4.678860059549127745e-03,3.224643866537680714e-03,6.558074407557737883e-04,1.797858203705151323e-03,1.526223291092405985e-03,2.460441324306161196e-03,5.163659313233311381e-04,1.056395254347472674e-03,2.994462620709323168e-03,5.167958656330749571e-03,6.119546161225232830e-04,2.323096222645541949e-03,1.087665869045029328e-03,5.137426149499100874e-04,2.368315324268888394e-03,5.498407752754931165e-04,1.362310035990758374e-03,5.295785178031837438e-04,1.950146260969572816e-03,6.547660073058102388e-04,8.182844243792324534e-04,8.089104598344844330e-04,1.020956002077117288e-03,9.412207633300390336e-04,7.434293960729435264e-04,6.954102920723226377e-04,8.435513511885036264e-04,7.249935686054398074e-04,4.062838569880823452e-04,5.166623611469904403e-04,7.854174166312137464e-04,8.787346221441124251e-04,1.000454752160072737e-03,4.353775345192187926e-04,0.000000000000000000e+00,8.831177326769915547e-04,6.686447406912115208e-04,5.519271456167786343e-04,4.103405826836274001e-04,1.652103678684191130e-03,5.861431778894872274e-04,1.222428913101248921e-03,4.658746797111577116e-04,2.140869192892314314e-04,1.546312045770836439e-04,1.910178210944452884e-03,6.162290071318237078e-04,0.000000000000000000e+00,7.318300324749576645e-04,1.993620414673046265e-04,2.816901408450704376e-04,8.804326697691436865e-04,4.184100418410041590e-04,7.112707259625475212e-04,1.102049812651531888e-04,4.074979625101874292e-04,4.114379757251594260e-04,7.117437722419929329e-04,5.116398055768739102e-04,8.161837579432169257e-04,3.447087211306446128e-04,6.915629322268326785e-04,1.795654516071108037e-04,7.035515281139190918e-04,2.933411557641537140e-04,5.982292414453218871e-04,0.000000000000000000e+00,1.359804188196899735e-03,7.567158531971245310e-04,2.076411960132890414e-04,1.057305984351871391e-04,6.954102920723226377e-04,0.000000000000000000e+00,5.476451259583789595e-04,4.208754208754208570e-04,2.117298327334321420e-04,4.876859302609119935e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.949678270912390501e-04,3.243593902043464031e-04,2.352387673488590960e-04,4.358247984310307296e-04,1.713502398903358581e-04,9.930486593843098047e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.293577981651376274e-03,7.163323782234956799e-04,8.485877076009213640e-04,0.000000000000000000e+00,7.547169811320754342e-04,0.000000000000000000e+00,5.727376861397480206e-04,4.610655737704917947e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407789770061004331e-03,1.069518716577540132e-03,2.081887578070784096e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.771929824561403022e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.147526343989998220e-02,1.265654143351985055e-02,1.328141899199653843e-02,1.441084503486181508e-02,7.049038997920787329e-03,1.451022604951560796e-02,4.669425872864268329e-03,1.123708844415752077e-02,4.005524861878453045e-03,8.331534642780056427e-03,6.789831043739143895e-03,4.758868800947219438e-03,2.531448377925770050e-03,6.265025132949661284e-03,2.936012629280455432e-03,4.830278568120161507e-03,2.733931703291034559e-03,2.198962089893570070e-03,2.685665261665858526e-03,8.166507785192246224e-03,6.629722412004352729e-03,2.133617815708761366e-03,2.200514316287257872e-03,4.167664670658682846e-03,4.569287158330731340e-03,1.069819819819819821e-02,2.209872932306392555e-03,9.798055347793568209e-03,1.600089829604468957e-03,1.152672251444898958e-03,3.711456859971711594e-03,1.809115681640867911e-03,1.137009664582148971e-02,2.172287311705423801e-03,3.253560841587737826e-03,2.105219276304819056e-03,6.795473523568199871e-03,1.451973194341027494e-03,2.108272288726103366e-03,1.441373691796703606e-03,2.324902155499737003e-03,8.617657404150545417e-03,1.460651606716767414e-03,1.698691354314349347e-03,1.656980932712165703e-03,3.916148352914075072e-03,1.613573983198868765e-03,2.005258824466813611e-03,8.551797351891716591e-04,2.642302304851649151e-03,7.299270072992700489e-03,2.741023149186414508e-03,1.191350346915226888e-03,2.028365506195734490e-03,5.634861006761832970e-04,1.505806968362034381e-03,1.747110740714708822e-03,3.307511532770476131e-03,2.907804478191466403e-03,1.111973648322598339e-03,1.329310063611156487e-03,8.057399378429190790e-04,2.050399626907675570e-03,2.968855030248711800e-03,5.748961992973491107e-03,2.415396426938571078e-03,9.543671132162171280e-04,6.941552131056504329e-04,1.281093199530265866e-03,2.348104691820402778e-03,3.035049931466614510e-03,1.818338010423228976e-03,1.210915205084301229e-03,3.982192452213690389e-04,7.492795389048990951e-03,1.318897802115244966e-03,3.740834954361813816e-04,1.232864844692350319e-03,1.463426336875944551e-03,2.969101765147313162e-03,2.837952889982026366e-04,2.780191138140747104e-03,6.084684491212999672e-04,1.527099601542498833e-03,1.890937574581882594e-03,1.433367281505790094e-03,1.616063672908712523e-03,4.536690484291709072e-04,1.451694853741743434e-04,8.081667375584857330e-03,1.256662683283066816e-03,3.722150339424662013e-04,2.892206675525677961e-03,1.503098695772823925e-03,1.416281123471943744e-03,5.737399236925901655e-04,1.408527005796630449e-03,1.631902909698731670e-03,5.167958656330749571e-03,6.119546161225232830e-04,2.416020071551363852e-03,6.163439924588500103e-04,3.853069612124325927e-04,1.501342750206170317e-03,5.040207106692020777e-04,6.627454229144229486e-04,3.115167751783433532e-04,1.825136885266394901e-03,5.513819008891033191e-04,6.772009029345372327e-04,3.111194076286478505e-04,8.537304500127619990e-04,1.411831144995058605e-03,6.559671141820090385e-04,4.596779896749251517e-04,9.640586870725755420e-04,7.834607918800720779e-04,5.417118093174430908e-04,1.033324722293980881e-04,2.727143807747270344e-04,4.393673110720562125e-04,1.136880400181900907e-03,3.109839532280134233e-04,1.015228426395939137e-03,5.887451551179942975e-04,4.875534567540083667e-04,5.519271456167786343e-04,2.051702913418137000e-04,1.982524414421029443e-03,4.967315066860061249e-04,4.251926654265214111e-04,3.494060097833682566e-04,1.070434596446157103e-03,3.092624091541672877e-04,1.031062102498426320e-03,4.929832057054589663e-04,2.663115845539280814e-04,3.659150162374788322e-04,7.974481658692185058e-04,1.126760563380281750e-03,1.040511336999896995e-03,0.000000000000000000e+00,8.511928359879667502e-04,4.408199250606127553e-04,2.444987775061124684e-03,6.171569635877391120e-04,7.117437722419929329e-04,1.023279611153747820e-03,9.036320177228473029e-04,3.447087211306446128e-04,3.457814661134163067e-03,3.591309032142216075e-04,7.176225586761974347e-04,0.000000000000000000e+00,5.982292414453218871e-04,6.666666666666667095e-03,1.359804188196899735e-03,5.675368898978433441e-04,8.997785160575858280e-04,1.057305984351871391e-04,2.781641168289290876e-04,1.290988897495481437e-03,1.825483753194596622e-04,1.402918069584736371e-04,2.117298327334321420e-04,7.315288953913679903e-04,6.456194718832719592e-05,2.120141342756183545e-03,1.979871308364956201e-03,1.621796951021732070e-03,1.176193836744295453e-03,1.089561996077576716e-03,1.199451679232350952e-03,9.930486593843098047e-04,6.033546518643658277e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.197604790419161663e-03,5.263157894736841987e-04,0.000000000000000000e+00,1.074498567335243574e-03,6.061340768578009743e-04,0.000000000000000000e+00,7.547169811320754342e-04,2.469135802469135665e-02,5.727376861397480206e-04,1.024590163934426283e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.479289940828402332e-03,2.205882352941176440e-03,1.407789770061004331e-03,1.069518716577540132e-03,0.000000000000000000e+00,8.333333333333333868e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.360544217687074736e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.688337203071977349e-02,8.659738875566213440e-03,3.750811161583387371e-02,1.996542950921556189e-02,2.535625538820426850e-02,5.205597416576964592e-02,1.528175740210124117e-02,1.692624273724983863e-02,2.337707182320442056e-02,4.006043600259011350e-02,1.866764917451795708e-02,1.211348422059292315e-02,5.997585387701055010e-03,2.277749447560768400e-02,1.457678632024668464e-02,1.934317033900174315e-02,7.823515251556105443e-03,2.902629958659512770e-03,1.024531562783642311e-02,2.059103908484270773e-02,2.193881424125104437e-02,5.156243054629506238e-03,6.334029443744498312e-03,6.946107784431138077e-03,1.451323942735983918e-02,1.745495495495495361e-02,7.041261794113505036e-03,1.271503365744203369e-02,6.288072312831597885e-03,4.675628287551139399e-03,9.471004243281471238e-03,6.015309641455885738e-03,1.819215463331438215e-02,5.056799971510986084e-03,1.064275901959366687e-02,6.690845422711355454e-03,8.753491318494630372e-03,5.572102258624969315e-03,5.735215293907450565e-03,5.076142131979695035e-03,6.040072434137507690e-03,1.072810411537108641e-02,5.753406328746961916e-03,4.442731234360605685e-03,5.811440372700638762e-03,5.349509841562363754e-03,5.306495882891125275e-03,5.298664046107673040e-03,3.951520155701689421e-03,3.668980007640392296e-03,1.006795872136924223e-02,4.684657745882235373e-03,3.918718436708576273e-03,2.212762370395346834e-03,2.854996243425995343e-03,3.764517420905086169e-03,3.574548412036990339e-03,6.527983288362781793e-03,3.710254972173087761e-03,4.447894593290393356e-03,4.819768390148426035e-03,3.836856846871043378e-03,4.132962385217825094e-03,4.630666965419374080e-03,8.942829766847652448e-03,2.717320980305892517e-03,3.075182920363366337e-03,2.026933222268499039e-03,2.882459698943098253e-03,4.615744736880604895e-03,5.874290189935382420e-03,3.808487486398259066e-03,2.591512795594428254e-03,2.195311223656265520e-03,6.916426512968299606e-03,3.414108867500855772e-03,1.870417477180906854e-03,2.938883224374737747e-03,3.634575246503370799e-03,3.850044047114098162e-03,1.702771733989215820e-03,9.383145091225021314e-03,1.896989870789935135e-03,2.957953429878537859e-03,4.754881862298132068e-03,3.055335521104447088e-03,3.151324162171989431e-03,2.268345242145854753e-03,1.088771140306307684e-03,6.380263717566992537e-03,3.300517839867979190e-03,1.630656339176518544e-03,6.058000469006488177e-03,2.763389140690037955e-03,2.449333237063243754e-03,1.577784790154622982e-03,1.273091716777723613e-03,4.642209247977945909e-03,0.000000000000000000e+00,1.438920313585392461e-03,3.856339729591599669e-03,1.087665869045029328e-03,1.541227844849730371e-03,3.415026114905584439e-03,1.168411647460423008e-03,2.015850661364703474e-03,1.183763745677704699e-03,2.575193139485461302e-03,8.615342201392239699e-04,1.015801354401805849e-03,1.680044801194698588e-03,1.601844761879615223e-03,2.447173984658101552e-03,1.530589933091354351e-03,1.107941821267768292e-03,1.144819690898683361e-03,1.859257700133305291e-03,1.083423618634886182e-03,9.299922500645827926e-04,1.134491824022864324e-03,1.318101933216168746e-03,1.637107776261937167e-03,1.119542231620848432e-03,1.522842639593908597e-03,1.635403208661095464e-03,1.100477802387618900e-03,8.278907184251678431e-04,1.846532622076323300e-03,3.561201262941478870e-03,1.301436547517335939e-03,1.116130746744618731e-03,1.979967388772420085e-03,1.284521515735388480e-03,1.237049636616669151e-03,2.485402331285680149e-03,1.281756334834193356e-03,1.065246338215712326e-03,8.233087865343273861e-04,9.968102073365230509e-04,8.450704225352113127e-04,1.955246578318488044e-03,2.092050209205020741e-03,1.410881276089643449e-03,4.408199250606127553e-04,2.037489812550937092e-03,1.851470890763217553e-03,1.112099644128113985e-03,1.151189562547966271e-03,1.807264035445694606e-03,1.378834884522578451e-03,1.383125864453665357e-03,1.436523612856886430e-03,1.604097484099735417e-03,4.400117336462305438e-04,5.982292414453218871e-04,0.000000000000000000e+00,1.359804188196899735e-03,9.458948164964056096e-04,4.844961240310077452e-04,6.343835906111228076e-04,1.808066759388038880e-03,2.065582235992770299e-03,3.650967506389193244e-04,9.820426487093154595e-04,9.527842473004445849e-04,1.463057790782735981e-03,4.519336303182904121e-04,7.067137809187278843e-04,9.899356541824781003e-04,1.946156341226078527e-03,9.409550693954363840e-04,1.307474395293092189e-03,5.140507196710075201e-04,1.324064879179079812e-03,7.240255822372391016e-04,8.467400508044030166e-04,0.000000000000000000e+00,5.988023952095808313e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.223495702005730722e-03,1.212268153715601949e-03,0.000000000000000000e+00,7.547169811320754342e-04,0.000000000000000000e+00,1.145475372279496041e-03,1.536885245901639316e-03,0.000000000000000000e+00,2.173913043478260950e-04,4.476275738585496844e-04,0.000000000000000000e+00,1.470588235294117627e-03,9.385265133740027790e-04,0.000000000000000000e+00,2.775850104094378795e-03,0.000000000000000000e+00,3.849855630413859687e-03,0.000000000000000000e+00,2.721088435374149472e-03,0.000000000000000000e+00,2.141327623126338450e-03,0.000000000000000000e+00
1.160921593141632513e-02,7.460698108180122828e-03,5.234696084793424506e-03,6.564508924236244977e-03,1.298240275876058614e-02,4.047362755651238292e-03,2.546959567016873673e-03,9.724015493867010571e-03,2.037292817679558186e-03,5.309734513274336209e-03,3.158060950576346230e-03,2.937292226421968182e-03,1.986213342680219832e-03,8.426215973385784222e-03,2.390120833886602049e-03,2.183550585588566167e-03,1.323979504109494901e-03,1.583252704723370641e-03,1.778009872306563670e-03,9.278678106132825024e-03,4.706596826842784735e-03,1.222385206916477753e-03,1.311679121865345779e-03,2.155688622754490993e-03,2.317516148649759102e-03,1.942567567567567502e-02,1.689902830587241200e-03,6.544502617801047084e-03,9.825112988799372237e-04,8.442106630300669082e-04,2.036775106082036602e-03,9.158648138306894285e-04,2.728823194997157323e-02,2.065453509490402639e-03,2.038898127394982076e-03,1.292312823078205740e-03,4.751072590630308831e-03,1.116902457185405765e-03,1.518670716455243833e-03,1.880052641473961301e-03,2.605292365208248129e-03,7.914175167077031753e-03,1.148451263296389668e-03,1.287085372307410908e-03,1.729023581960520677e-03,4.351275947682305828e-03,1.147800049904350002e-03,1.806060927996600311e-03,8.551797351891716591e-04,1.878263084171654046e-03,1.233324943367732247e-02,2.616431187859759224e-03,1.034002187888687476e-03,1.227556267385989958e-03,4.507888805409466701e-04,1.169403283940728851e-03,1.867601136626068081e-03,5.744625293759247561e-03,1.466844988998662613e-03,8.182447600864401665e-04,1.296688957755668010e-03,6.906342324367877820e-04,1.190035861891513766e-03,3.043543207110314258e-03,1.533056531459597513e-02,1.742535993719969293e-03,1.413877204764766140e-03,5.344995140913507813e-04,1.708124266040354344e-03,1.470308545345486032e-03,3.035049931466614510e-03,2.433995761983849711e-03,1.534854304533604923e-03,5.309589936284920880e-04,5.187319884726224704e-03,8.347454443767373571e-04,1.571150680831961662e-03,9.596353385713428602e-04,1.931242952762517000e-03,3.980554014812881687e-03,5.297512061299782839e-04,6.081668114682884860e-03,8.232220193994058827e-04,1.084369044792782939e-03,2.613043185587261494e-03,1.999170155784391230e-03,2.666505060299375739e-03,4.536690484291709072e-04,5.443855701531538421e-04,9.783071033602722122e-03,1.256662683283066816e-03,4.962867119232883045e-04,4.455561635269287939e-03,2.196836555360281388e-03,8.608767613260834501e-04,6.311139160618491929e-04,4.875670404680643405e-04,2.059683284085777992e-03,1.033591731266149914e-02,5.457973603254937184e-04,4.924963992008549174e-03,9.063882242041911789e-04,1.284356537374775219e-04,1.829100674546954054e-03,5.269307429723475971e-04,5.430830548882077799e-04,2.803650976605089962e-04,1.875140635547666110e-03,8.270728513336549244e-04,2.539503386004514623e-04,4.355671706801070233e-04,6.160941391844674186e-04,1.835380488493576273e-03,2.623868456728036262e-04,5.068244501544046489e-04,3.916488416232338072e-04,1.192731354802497755e-03,4.062838569880823452e-04,3.616636528028933082e-04,4.581601597015413701e-04,4.393673110720562125e-04,1.955434288312869490e-03,3.109839532280134233e-04,5.076142131979695686e-04,9.158257968502134120e-04,4.457631604608076805e-04,1.839757152055928691e-04,4.103405826836274001e-04,2.276231735075996687e-03,6.060124381569273640e-04,2.657454158915758548e-04,2.329373398555788558e-04,2.140869192892314314e-04,1.546312045770836439e-04,1.443486943497796719e-03,6.655273277023696478e-04,2.663115845539280814e-04,4.802634588116909842e-04,2.990430622009569261e-04,5.633802816901408751e-04,1.783733720571252209e-03,2.928870292887029384e-03,8.045521326461602682e-04,2.204099625303063777e-04,4.074979625101874292e-04,4.114379757251594260e-04,2.135231316725978799e-03,7.674597083653108111e-04,1.136827377135195011e-03,0.000000000000000000e+00,1.106500691562932286e-02,5.386963548213323299e-04,1.280463781167332773e-03,2.053388090349076052e-03,8.375209380234505986e-04,0.000000000000000000e+00,8.158825129181397975e-04,1.513431706394249062e-03,1.245847176079734140e-03,1.374497779657432930e-03,1.529902642559109955e-03,7.745933384972889706e-04,0.000000000000000000e+00,7.014590347923680769e-04,5.293245818335803009e-04,1.219214825652279984e-03,0.000000000000000000e+00,1.413427561837455769e-03,2.144860584062035884e-03,3.243593902043464031e-04,9.409550693954363840e-04,8.716495968620614591e-04,1.028101439342015040e-03,2.317113538563389617e-03,3.620127911186195508e-04,2.116850127011007596e-03,1.683501683501683428e-03,0.000000000000000000e+00,2.631578947368420993e-03,2.293577981651376274e-03,7.163323782234956799e-04,1.454721784458722338e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.727376861397480206e-04,5.122950819672131414e-04,0.000000000000000000e+00,8.695652173913043801e-04,4.923903312444046637e-03,1.479289940828402332e-03,1.470588235294117627e-03,9.385265133740027790e-04,3.208556149732620395e-03,2.775850104094378795e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.122448979591836420e-03,0.000000000000000000e+00,2.141327623126338450e-03,0.000000000000000000e+00
